Growth Stage,Elevation (m),Soil A,Soil B,Amount Fertilizer,Weather A,Weather B,Weather C,Weather D,Weather E,Weather F,Year,Weekday,HarvestTime,IsTypeC,Assessment Score,Variety_M,Assessment Type_C - B,Assessment Type_C - C,Assessment Type_C - D,Assessment Type_C - E,Assessment Type_C - F,Assessment Type_C - G,Assessment Type_C - H,Assessment Type_C - I,Assessment Type_C - J,Assessment Type_C - K,Assessment Type_C - L,Assessment Type_C - M,Assessment Type_C - N,Assessment Type_C - O,Assessment Type_C - P,Assessment Type_C - Q,Assessment Type_C - R,Assessment Type_C - S,Assessment Type_C - T,Assessment Type_C - U,Assessment Type_C - V,Assessment Type_G - A,Assessment Type_G - B,Assessment Type_G - C,Assessment Type_G - D,Assessment Type_G - E,Assessment Type_Y,Site_SiteB,Site_SiteC,Site_SiteD,Site_SiteE,AssessmentPrefix_G,AssessmentPrefix_Y
0.0,0.0,0.0,-0.6118421052631579,0.12569130216189045,0.18461538461538451,0.38297872340425554,-0.03333333333333333,0.15454545454545482,-0.9319727923809557,-1.2262638717632555,2015.0,-1.0,1.75,1.0,744.827586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4878048780487805,0.06060606060606061,-0.5,0.059210526315789616,-0.7566616390145803,-0.03076923076923066,0.06382978723404271,2.0,0.40000000000000024,0.0,0.37607891491985174,2016.0,0.5,0.125,1.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4636363636363636,0.5,1.0328947368421055,-1.0055304172951236,-0.24615384615384636,0.6382978723404257,1.5666666666666667,0.23636363636363653,0.4285714285714269,0.13008631319358813,2017.0,-1.0,-0.4375,1.0,324.324324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6829268292682927,-0.47474747474747475,-0.25,1.9210526315789476,0.238310708898944,-0.7538461538461539,-1.319148936170213,0.7000000000000001,-0.3545454545454545,-0.6190476190476212,0.6233045622688039,2016.0,1.0,-0.6875,1.0,868.306802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7317073170731707,0.7171717171717171,-1.0,0.07236842105263168,-1.0055304172951236,0.57880313861844,0.47894032890329186,0.5140222453782144,-0.11769725607095438,0.14819016338142887,-0.00585039018588418,2015.0,0.0,1.3125,0.0,4.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3902439024390244,0.0,0.0,-0.6118421052631579,0.12569130216189045,0.9538461538461538,-0.042553191489361555,-0.03333333333333333,0.7363636363636367,-1.0133039390476226,-1.4112207151664613,2015.0,1.0,1.75,1.0,200.7243065771812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1219512195121952,0.6666666666666666,-0.75,0.0,3.2679738562091516,-1.1892307692307693,-0.3787234042553191,1.7666666666666668,-1.5909090909090913,1.3333333333333446,1.2398273736128238,2015.0,-1.0,0.5625,1.0,228.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,-0.4636363636363636,0.5,1.0328947368421055,-1.0055304172951236,-0.24615384615384636,0.6382978723404257,1.5666666666666667,0.23636363636363653,0.4285714285714269,0.13008631319358813,2017.0,-1.0,-0.4375,1.0,147.25837495508443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7317073170731707,0.06060606060606061,-0.5,0.059210526315789616,-0.7566616390145803,0.34790554197343226,0.4284759480688649,0.34906254984360885,-0.0047017143325547295,0.46653465680659423,0.16471651173391777,2016.0,1.0,0.125,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.04878048780487805,0.5252525252525253,0.25,-0.03289473684210526,1.5057817998994476,-0.2923076923076924,0.04255319148936194,-0.03333333333333333,-1.0454545454545454,1.0000000000000058,1.2398273736128238,2017.0,0.5,0.0625,1.0,7.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,-0.75,0.0,3.2679738562091516,0.4030769230769232,0.5021276595744684,-0.03333333333333333,0.0,-0.09523809523809809,0.16525380209617754,2015.0,-1.0,0.5625,1.0,8.339963953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.146341463414634,-0.13131313131313133,0.0,-0.6118421052631579,-0.3770739064856713,-0.12307692307692318,0.38297872340425554,0.6433333333333332,-1.2272727272727273,-0.9045357790476221,0.7466091245376079,2016.0,-0.5,-0.3125,1.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6829268292682927,0.3818181818181818,0.25,-0.47368421052631576,-0.9389140271493215,0.20000000000000012,-0.2553191489361701,2.6666666666666665,-0.29999999999999993,0.8095238095238095,0.569667077681874,2017.0,0.0,-0.125,1.0,0.493298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.7070707070707071,-0.75,-0.23026315789473673,2.0864253393665164,-0.24615384615384636,-0.2340425531914893,6.066666666666666,-0.7636363636363637,0.04761904761904409,-0.3631319358816277,2016.0,-0.5,0.0625,1.0,72.235843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,-0.75,0.0,3.2679738562091516,0.4030769230769232,0.5021276595744684,-0.03333333333333333,0.0,-0.09523809523809809,0.16525380209617754,2015.0,-1.0,0.5625,1.0,6.173408104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6341463414634146,0.06060606060606061,-0.5,0.059210526315789616,-0.7566616390145803,0.12307692307692318,0.595744680851064,-0.03333333333333333,0.06363636363636391,2.2380952380952523,-0.469173859432799,2016.0,-1.0,0.125,1.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6829268292682927,-0.5959595959595959,0.25,0.24342105263157915,-0.761689291101056,-0.8153846153846155,-1.9787234042553192,-0.03333333333333333,-0.04545454545454546,0.23809523809524047,-0.6713933415536376,2015.0,1.0,-0.875,1.0,651.230101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3170731707317073,0.3818181818181818,0.25,-0.47368421052631576,-0.9389140271493215,-0.2153846153846157,0.21276595744680854,0.4333333333333333,0.31818181818181823,0.09523809523809809,0.20776818742293493,2017.0,0.0,-0.125,1.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.170731707317073,0.7070707070707071,-0.75,-0.23026315789473673,2.0864253393665164,-0.5538461538461541,0.27659574468085124,2.8333333333333335,-1.581818181818182,0.5238095238095252,1.2398273736128238,2016.0,1.0,0.0625,1.0,397.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
